nohup: ignoring input
------------------------------------------------------------
Sherpa-onnx 并行 RTF 测试 (并发数: 48)
加载模型: encoder-epoch-99-avg-1.int8.onnx
模型加载完成。
------------------------------------------------------------
正在扫描文件列表: /opt/Audio_Datasets/LibriSpeech_WAV/test-clean ...
共找到 2620 个音频文件。开始并行处理...
文件名                                      | 时长(s)    | 耗时(s)    | 实时率(RTF)
6930-75918-0009.wav                      | 7.28     | 6.0844   | 0.8358  
6930-75918-0006.wav                      | 5.85     | 6.1761   | 1.0557  
2961-961-0000.wav                        | 4.67     | 3.6257   | 0.7772  
6930-81414-0009.wav                      | 12.02    | 14.1282  | 1.1759  
6930-76324-0016.wav                      | 9.21     | 9.1173   | 0.9905  
2961-961-0005.wav                        | 3.77     | 3.1198   | 0.8264  
2961-961-0006.wav                        | 4.60     | 3.9970   | 0.8689  
6930-76324-0011.wav                      | 9.24     | 8.8348   | 0.9561  
2961-961-0013.wav                        | 5.12     | 4.3610   | 0.8518  
2961-961-0018.wav                        | 5.29     | 4.3880   | 0.8295  
2961-961-0003.wav                        | 4.73     | 3.8103   | 0.8056  
4507-16021-0020.wav                      | 22.50    | 23.2350  | 1.0327  
2961-961-0021.wav                        | 4.94     | 4.3372   | 0.8780  
2961-961-0015.wav                        | 6.82     | 5.9906   | 0.8790  
6930-76324-0015.wav                      | 12.40    | 11.4645  | 0.9242  
6930-75918-0016.wav                      | 10.02    | 9.4577   | 0.9444  
2961-961-0008.wav                        | 7.16     | 5.7718   | 0.8067  
2961-961-0020.wav                        | 6.12     | 5.7210   | 0.9340  
2961-961-0010.wav                        | 7.83     | 6.5630   | 0.8382  
2961-961-0016.wav                        | 7.82     | 6.7042   | 0.8579  
6930-75918-0019.wav                      | 11.65    | 10.3835  | 0.8917  
2961-961-0014.wav                        | 9.56     | 7.7806   | 0.8134  
2961-961-0009.wav                        | 5.71     | 4.6992   | 0.8237  
6930-81414-0001.wav                      | 17.48    | 17.8769  | 1.0224  
6930-75918-0004.wav                      | 11.06    | 9.3782   | 0.8476  
6930-75918-0018.wav                      | 10.81    | 8.4753   | 0.7840  
2961-961-0011.wav                        | 7.82     | 6.4833   | 0.8296  
4507-16021-0032.wav                      | 28.09    | 25.7841  | 0.9179  
2961-960-0012.wav                        | 6.89     | 5.8507   | 0.8492  
2961-961-0007.wav                        | 8.51     | 7.4809   | 0.8796  
8455-210777-0007.wav                     | 2.67     | 1.9992   | 0.7488  
8455-210777-0020.wav                     | 3.15     | 2.3123   | 0.7329  
2961-960-0016.wav                        | 7.76     | 6.4363   | 0.8294  
2961-961-0001.wav                        | 9.19     | 7.7883   | 0.8479  
2961-960-0001.wav                        | 8.25     | 6.7391   | 0.8169  
2961-960-0017.wav                        | 7.87     | 6.9726   | 0.8860  
8455-210777-0067.wav                     | 3.75     | 2.7164   | 0.7234  
2961-960-0022.wav                        | 7.42     | 6.7157   | 0.9045  
2961-961-0004.wav                        | 11.48    | 9.8769   | 0.8604  
4507-16021-0026.wav                      | 31.61    | 29.9109  | 0.9461  
2961-960-0004.wav                        | 8.22     | 7.5494   | 0.9184  
8455-210777-0064.wav                     | 3.83     | 2.7756   | 0.7237  
8455-210777-0063.wav                     | 2.26     | 1.2976   | 0.5742  
2961-961-0017.wav                        | 9.73     | 8.3046   | 0.8535  
6930-75918-0005.wav                      | 13.16    | 11.4447  | 0.8697  
6930-75918-0020.wav                      | 14.40    | 12.0912  | 0.8397  
6930-75918-0001.wav                      | 14.22    | 12.7041  | 0.8931  
2961-960-0015.wav                        | 7.83     | 6.6798   | 0.8531  
8455-210777-0035.wav                     | 4.99     | 4.1833   | 0.8383  
2961-960-0018.wav                        | 8.38     | 6.6212   | 0.7901  
2961-961-0012.wav                        | 13.02    | 11.2190  | 0.8620  
8455-210777-0032.wav                     | 2.14     | 1.9929   | 0.9313  
2961-961-0019.wav                        | 12.26    | 10.9027  | 0.8897  
2961-960-0014.wav                        | 8.78     | 7.3641   | 0.8392  
6930-75918-0014.wav                      | 16.84    | 14.0306  | 0.8332  
2961-960-0007.wav                        | 7.64     | 5.7726   | 0.7556  
8455-210777-0012.wav                     | 3.52     | 2.9650   | 0.8411  
8455-210777-0023.wav                     | 4.73     | 4.1042   | 0.8677  
8455-210777-0021.wav                     | 2.71     | 2.2924   | 0.8443  
8455-210777-0029.wav                     | 3.08     | 2.3989   | 0.7776  
8455-210777-0004.wav                     | 7.84     | 6.1146   | 0.7799  
8455-210777-0043.wav                     | 3.15     | 2.6496   | 0.8425  
8455-210777-0025.wav                     | 3.63     | 2.9859   | 0.8226  
8455-210777-0026.wav                     | 3.00     | 2.3335   | 0.7778  
8455-210777-0019.wav                     | 8.11     | 6.1491   | 0.7587  
2961-960-0013.wav                        | 10.57    | 8.6589   | 0.8188  
8455-210777-0050.wav                     | 3.94     | 3.3348   | 0.8453  
8455-210777-0010.wav                     | 3.10     | 1.9996   | 0.6450  
8455-210777-0044.wav                     | 7.17     | 6.4292   | 0.8967  
2961-960-0005.wav                        | 10.36    | 8.2265   | 0.7944  
2961-960-0020.wav                        | 9.88     | 8.0845   | 0.8183  
8455-210777-0052.wav                     | 4.94     | 3.5843   | 0.7256  
8455-210777-0037.wav                     | 4.74     | 3.9951   | 0.8437  
8455-210777-0054.wav                     | 2.52     | 1.7951   | 0.7123  
8455-210777-0048.wav                     | 3.43     | 2.6864   | 0.7832  
8455-210777-0006.wav                     | 4.52     | 3.7901   | 0.8385  
8455-210777-0056.wav                     | 5.54     | 4.8158   | 0.8685  
8455-210777-0070.wav                     | 5.95     | 4.7303   | 0.7957  
8455-210777-0033.wav                     | 7.51     | 5.8481   | 0.7787  
8455-210777-0049.wav                     | 4.11     | 2.9524   | 0.7184  
8455-210777-0060.wav                     | 7.08     | 5.3485   | 0.7560  
8455-210777-0062.wav                     | 3.05     | 2.3278   | 0.7632  
8455-210777-0065.wav                     | 3.92     | 3.2399   | 0.8276  
2961-960-0021.wav                        | 15.79    | 13.0355  | 0.8258  
2961-960-0019.wav                        | 12.13    | 10.0281  | 0.8267  
8455-210777-0055.wav                     | 9.55     | 7.5749   | 0.7928  
2961-960-0009.wav                        | 11.86    | 10.8125  | 0.9117  
2961-960-0002.wav                        | 15.35    | 12.3590  | 0.8051  
8455-210777-0014.wav                     | 4.12     | 3.2316   | 0.7844  
8455-210777-0015.wav                     | 8.62     | 6.9605   | 0.8079  
2961-960-0008.wav                        | 15.46    | 13.9254  | 0.9010  
8455-210777-0047.wav                     | 2.54     | 1.8929   | 0.7453  
2961-961-0002.wav                        | 19.99    | 16.6892  | 0.8349  
8455-210777-0041.wav                     | 6.37     | 4.8945   | 0.7684  
8455-210777-0009.wav                     | 4.58     | 3.7521   | 0.8192  
8455-210777-0068.wav                     | 2.59     | 1.8333   | 0.7078  
8455-210777-0057.wav                     | 10.81    | 9.1116   | 0.8429  
8455-210777-0027.wav                     | 12.62    | 10.7943  | 0.8550  
8455-210777-0039.wav                     | 5.59     | 4.5454   | 0.8131  
8455-210777-0002.wav                     | 6.24     | 5.0283   | 0.8058  
8455-210777-0069.wav                     | 8.91     | 7.6173   | 0.8544  
8455-210777-0031.wav                     | 7.67     | 6.0587   | 0.7899  
8455-210777-0017.wav                     | 5.33     | 4.1731   | 0.7829  
6930-75918-0003.wav                      | 23.32    | 21.3148  | 0.9142  
8455-210777-0066.wav                     | 2.76     | 2.1311   | 0.7722  
8455-210777-0042.wav                     | 4.78     | 3.9203   | 0.8202  
8455-210777-0058.wav                     | 7.16     | 6.1033   | 0.8524  
8555-284447-0012.wav                     | 2.27     | 1.6849   | 0.7406  
4507-16021-0047.wav                      | 34.95    | 34.2054  | 0.9786  
8455-210777-0024.wav                     | 7.56     | 6.0041   | 0.7942  
8455-210777-0013.wav                     | 7.41     | 5.8513   | 0.7897  
8455-210777-0028.wav                     | 7.74     | 6.0409   | 0.7810  
8455-210777-0011.wav                     | 6.63     | 5.5659   | 0.8395  
2961-960-0003.wav                        | 17.32    | 14.9317  | 0.8624  
8555-284447-0009.wav                     | 3.27     | 2.6806   | 0.8185  
8455-210777-0059.wav                     | 5.54     | 4.7554   | 0.8592  
8455-210777-0000.wav                     | 8.74     | 7.5193   | 0.8598  
8455-210777-0034.wav                     | 7.70     | 6.3017   | 0.8184  
8455-210777-0005.wav                     | 5.68     | 4.7717   | 0.8394  
8555-284447-0016.wav                     | 2.11     | 1.6420   | 0.7782  
8455-210777-0018.wav                     | 5.92     | 5.3733   | 0.9069  
2961-960-0006.wav                        | 15.72    | 13.8741  | 0.8823  
8555-284447-0011.wav                     | 1.96     | 1.5207   | 0.7779  
2961-960-0010.wav                        | 20.46    | 18.1929  | 0.8892  
8455-210777-0051.wav                     | 13.96    | 12.4621  | 0.8927  
8455-210777-0040.wav                     | 6.20     | 5.1434   | 0.8302  
8555-284447-0020.wav                     | 4.09     | 3.3913   | 0.8292  
8455-210777-0053.wav                     | 6.96     | 5.7823   | 0.8314  
8555-292519-0002.wav                     | 1.81     | 1.6444   | 0.9085  
8555-284447-0018.wav                     | 5.46     | 4.6617   | 0.8538  
2961-961-0022.wav                        | 25.98    | 20.3675  | 0.7838  
2961-960-0011.wav                        | 20.88    | 18.5998  | 0.8910  
8555-284447-0022.wav                     | 3.56     | 2.7158   | 0.7629  
8555-292519-0014.wav                     | 2.44     | 1.6676   | 0.6848  
8555-292519-0004.wav                     | 3.25     | 2.7919   | 0.8604  
8455-210777-0003.wav                     | 10.72    | 8.5982   | 0.8021  
8555-284447-0024.wav                     | 4.63     | 3.8344   | 0.8273  
8555-292519-0011.wav                     | 3.08     | 2.5055   | 0.8135  
8455-210777-0045.wav                     | 11.29    | 10.1385  | 0.8984  
8455-210777-0038.wav                     | 10.03    | 8.5825   | 0.8557  
8555-284447-0003.wav                     | 4.42     | 4.0981   | 0.9282  
8455-210777-0046.wav                     | 9.33     | 7.2398   | 0.7760  
8455-210777-0008.wav                     | 11.84    | 9.7493   | 0.8238  
8555-284447-0004.wav                     | 5.49     | 4.6969   | 0.8563  
8555-292519-0015.wav                     | 2.85     | 2.3250   | 0.8158  
8555-284447-0014.wav                     | 8.47     | 7.0010   | 0.8266  
8455-210777-0030.wav                     | 12.85    | 9.7605   | 0.7599  
8555-284447-0007.wav                     | 6.37     | 5.6396   | 0.8860  
8555-292519-0012.wav                     | 5.17     | 3.8737   | 0.7493  
8555-284447-0005.wav                     | 6.83     | 6.0832   | 0.8907  
8555-292519-0013.wav                     | 4.18     | 3.6511   | 0.8724  
8555-284449-0014.wav                     | 2.15     | 1.7364   | 0.8058  
8555-284447-0023.wav                     | 7.16     | 6.0510   | 0.8457  
8555-292519-0010.wav                     | 5.77     | 4.6731   | 0.8099  
8555-284447-0008.wav                     | 8.39     | 6.6794   | 0.7961  
8555-284449-0005.wav                     | 2.56     | 1.8265   | 0.7149  
8555-284447-0001.wav                     | 8.61     | 7.7501   | 0.9001  
8555-284447-0002.wav                     | 8.03     | 6.4344   | 0.8018  
8555-284449-0009.wav                     | 3.27     | 2.5021   | 0.7652  
8555-284449-0010.wav                     | 2.51     | 1.8931   | 0.7542  
8555-292519-0008.wav                     | 6.03     | 5.0956   | 0.8457  
8555-284449-0020.wav                     | 5.09     | 3.8452   | 0.7547  
8555-284447-0013.wav                     | 9.04     | 7.8025   | 0.8631  
8455-210777-0061.wav                     | 15.64    | 12.8521  | 0.8215  
8555-284447-0019.wav                     | 10.28    | 8.4423   | 0.8212  
8455-210777-0022.wav                     | 16.36    | 12.5418  | 0.7666  
8555-284447-0000.wav                     | 9.61     | 7.8323   | 0.8154  
8455-210777-0036.wav                     | 15.06    | 12.5705  | 0.8344  
3575-170457-0018.wav                     | 2.92     | 2.3918   | 0.8191  
3575-170457-0049.wav                     | 2.71     | 2.3832   | 0.8778  
8555-284449-0015.wav                     | 5.12     | 4.4147   | 0.8622  
8555-284449-0013.wav                     | 5.78     | 4.5606   | 0.7897  
8555-284449-0006.wav                     | 3.92     | 3.4028   | 0.8681  
8555-284449-0008.wav                     | 6.13     | 4.6541   | 0.7586  
8555-284447-0017.wav                     | 11.62    | 9.3139   | 0.8015  
8555-284447-0006.wav                     | 12.96    | 10.8827  | 0.8400  
8555-292519-0005.wav                     | 9.57     | 7.4928   | 0.7825  
8555-284447-0021.wav                     | 13.18    | 11.2973  | 0.8575  
2961-960-0000.wav                        | 27.18    | 23.4797  | 0.8639  
8555-284449-0016.wav                     | 5.89     | 5.4277   | 0.9207  
3575-170457-0034.wav                     | 3.50     | 3.1319   | 0.8961  
8555-292519-0007.wav                     | 8.40     | 7.3608   | 0.8758  
8555-284449-0001.wav                     | 8.63     | 7.6766   | 0.8895  
3575-170457-0004.wav                     | 3.10     | 3.5052   | 1.1289  
8455-210777-0001.wav                     | 18.12    | 16.4816  | 0.9093  
8455-210777-0016.wav                     | 16.24    | 14.6169  | 0.9001  
3575-170457-0016.wav                     | 1.70     | 2.3745   | 1.4009  
3575-170457-0027.wav                     | 4.58     | 5.0510   | 1.1028  
8555-284449-0012.wav                     | 9.87     | 8.3301   | 0.8440  
3575-170457-0029.wav                     | 6.05     | 5.9594   | 0.9842  
3575-170457-0028.wav                     | 5.53     | 5.9299   | 1.0723  
8555-284449-0002.wav                     | 11.07    | 10.2840  | 0.9286  
3575-170457-0052.wav                     | 3.00     | 4.5522   | 1.5174  
8555-284447-0010.wav                     | 12.93    | 12.7102  | 0.9830  
8555-284449-0007.wav                     | 9.31     | 8.5969   | 0.9234  
8555-292519-0006.wav                     | 10.18    | 11.8615  | 1.1652  
3575-170457-0048.wav                     | 5.55     | 6.1060   | 1.0992  
3575-170457-0021.wav                     | 4.18     | 5.3470   | 1.2792  
8555-284449-0003.wav                     | 8.88     | 9.2437   | 1.0415  
8555-284449-0019.wav                     | 7.61     | 8.3471   | 1.0969  
8555-284449-0018.wav                     | 7.03     | 8.9282   | 1.2700  
3575-170457-0010.wav                     | 4.79     | 5.8899   | 1.2296  
3575-170457-0040.wav                     | 6.91     | 9.5641   | 1.3851  
