nohup: ignoring input
--------------------------------------------------
正在初始化 Sherpa-onnx (RTF 性能测试)...
加载模型:
  Enc: encoder-epoch-99-avg-1.int8.onnx
  Dec: decoder-epoch-99-avg-1.onnx
  Join: joiner-epoch-99-avg-1.onnx
模型加载完成。
--------------------------------------------------
开始遍历数据集: /opt/Audio_Datasets/LibriSpeech_WAV/test-clean
文件名                                      | 音频时长(s)    | 推理耗时(s)    | 实时率(RTF)  
2961-961-0006.wav                        | 4.60       | 0.4169     | 0.0906    
2961-961-0004.wav                        | 11.48      | 1.0984     | 0.0957    
2961-961-0010.wav                        | 7.83       | 0.7532     | 0.0962    
2961-961-0002.wav                        | 19.99      | 1.9043     | 0.0953    
2961-961-0012.wav                        | 13.02      | 1.2286     | 0.0944    
2961-961-0018.wav                        | 5.29       | 0.4927     | 0.0931    
2961-961-0013.wav                        | 5.12       | 0.4758     | 0.0929    
2961-961-0005.wav                        | 3.77       | 0.3547     | 0.0940    
2961-961-0021.wav                        | 4.94       | 0.4759     | 0.0963    
2961-961-0008.wav                        | 7.16       | 0.7048     | 0.0985    
2961-961-0011.wav                        | 7.82       | 0.7955     | 0.1018    
2961-961-0020.wav                        | 6.12       | 0.5712     | 0.0933    
2961-961-0007.wav                        | 8.51       | 0.8328     | 0.0979    
2961-961-0022.wav                        | 25.98      | 2.5232     | 0.0971    
2961-961-0003.wav                        | 4.73       | 0.4443     | 0.0939    
2961-961-0019.wav                        | 12.26      | 1.1790     | 0.0962    
2961-961-0001.wav                        | 9.19       | 0.8603     | 0.0937    
2961-961-0017.wav                        | 9.73       | 0.9031     | 0.0928    
2961-961-0009.wav                        | 5.71       | 0.5229     | 0.0917    
2961-960-0010.wav                        | 20.46      | 1.9669     | 0.0961    
2961-960-0012.wav                        | 6.89       | 0.6955     | 0.1009    
2961-960-0004.wav                        | 8.22       | 0.8149     | 0.0991    
2961-960-0016.wav                        | 7.76       | 0.7386     | 0.0952    
2961-960-0021.wav                        | 15.79      | 1.5040     | 0.0953    
2961-960-0017.wav                        | 7.87       | 0.7279     | 0.0925    
2961-960-0008.wav                        | 15.46      | 1.4819     | 0.0959    
2961-960-0001.wav                        | 8.25       | 0.7639     | 0.0926    
2961-960-0011.wav                        | 20.88      | 1.9813     | 0.0949    
2961-960-0022.wav                        | 7.42       | 0.6765     | 0.0911    
2961-960-0002.wav                        | 15.35      | 1.4443     | 0.0941    
2961-960-0015.wav                        | 7.83       | 0.7406     | 0.0946    
2961-960-0003.wav                        | 17.32      | 1.6192     | 0.0935    
2961-960-0014.wav                        | 8.78       | 0.8149     | 0.0929    
2961-960-0013.wav                        | 10.57      | 0.9684     | 0.0916    
2961-960-0000.wav                        | 27.18      | 2.5422     | 0.0935    
2961-960-0018.wav                        | 8.38       | 0.7670     | 0.0915    
2961-960-0009.wav                        | 11.86      | 1.0991     | 0.0927    
2961-960-0005.wav                        | 10.36      | 0.9854     | 0.0952    
2961-960-0020.wav                        | 9.88       | 0.9343     | 0.0946    
2961-960-0019.wav                        | 12.13      | 1.1819     | 0.0974    
2961-960-0007.wav                        | 7.64       | 0.7299     | 0.0955    
2961-960-0006.wav                        | 15.72      | 1.4849     | 0.0944    
8455-210777-0007.wav                     | 2.67       | 0.2420     | 0.0907    
8455-210777-0020.wav                     | 3.15       | 0.2742     | 0.0869    
8455-210777-0035.wav                     | 4.99       | 0.4859     | 0.0974    
8455-210777-0027.wav                     | 12.62      | 1.2551     | 0.0994    
8455-210777-0004.wav                     | 7.84       | 0.7302     | 0.0931    
8455-210777-0067.wav                     | 3.75       | 0.3377     | 0.0899    
8455-210777-0019.wav                     | 8.11       | 0.7618     | 0.0940    
8455-210777-0044.wav                     | 7.17       | 0.6757     | 0.0942    
8455-210777-0064.wav                     | 3.83       | 0.3383     | 0.0882    
8455-210777-0055.wav                     | 9.55       | 0.9217     | 0.0965    
8455-210777-0051.wav                     | 13.96      | 1.3208     | 0.0946    
8455-210777-0057.wav                     | 10.81      | 1.0162     | 0.0940    
8455-210777-0023.wav                     | 4.73       | 0.4490     | 0.0949    
8455-210777-0033.wav                     | 7.51       | 0.7084     | 0.0943    
8455-210777-0063.wav                     | 2.26       | 0.1834     | 0.0812    
8455-210777-0056.wav                     | 5.54       | 0.5141     | 0.0927    
8455-210777-0015.wav                     | 8.62       | 0.7862     | 0.0913    
8455-210777-0012.wav                     | 3.52       | 0.3091     | 0.0877    
8455-210777-0070.wav                     | 5.95       | 0.5563     | 0.0936    
8455-210777-0060.wav                     | 7.08       | 0.6497     | 0.0918    
8455-210777-0037.wav                     | 4.74       | 0.4347     | 0.0918    
8455-210777-0032.wav                     | 2.14       | 0.1864     | 0.0871    
8455-210777-0025.wav                     | 3.63       | 0.3360     | 0.0926    
8455-210777-0050.wav                     | 3.94       | 0.3674     | 0.0931    
8455-210777-0052.wav                     | 4.94       | 0.4507     | 0.0912    
8455-210777-0006.wav                     | 4.52       | 0.3966     | 0.0877    
8455-210777-0043.wav                     | 3.15       | 0.2758     | 0.0877    
8455-210777-0029.wav                     | 3.08       | 0.2698     | 0.0875    
8455-210777-0021.wav                     | 2.71       | 0.2410     | 0.0888    
8455-210777-0069.wav                     | 8.91       | 0.8123     | 0.0911    
8455-210777-0026.wav                     | 3.00       | 0.2693     | 0.0898    
8455-210777-0048.wav                     | 3.43       | 0.3031     | 0.0884    
8455-210777-0010.wav                     | 3.10       | 0.2722     | 0.0878    
8455-210777-0049.wav                     | 4.11       | 0.3624     | 0.0882    
8455-210777-0065.wav                     | 3.92       | 0.3594     | 0.0918    
8455-210777-0041.wav                     | 6.37       | 0.6070     | 0.0953    
8455-210777-0054.wav                     | 2.52       | 0.2172     | 0.0862    
8455-210777-0031.wav                     | 7.67       | 0.7036     | 0.0917    
8455-210777-0000.wav                     | 8.74       | 0.8467     | 0.0968    
8455-210777-0058.wav                     | 7.16       | 0.6792     | 0.0949    
8455-210777-0062.wav                     | 3.05       | 0.2778     | 0.0911    
8455-210777-0045.wav                     | 11.29      | 1.0563     | 0.0936    
8455-210777-0024.wav                     | 7.56       | 0.6999     | 0.0926    
8455-210777-0028.wav                     | 7.74       | 0.6947     | 0.0898    
8455-210777-0002.wav                     | 6.24       | 0.5759     | 0.0923    
8455-210777-0014.wav                     | 4.12       | 0.3697     | 0.0897    
8455-210777-0013.wav                     | 7.41       | 0.6768     | 0.0913    
8455-210777-0008.wav                     | 11.84      | 1.0821     | 0.0914    
8455-210777-0009.wav                     | 4.58       | 0.4200     | 0.0917    
8455-210777-0039.wav                     | 5.59       | 0.5128     | 0.0917    
8455-210777-0061.wav                     | 15.64      | 1.4936     | 0.0955    
8455-210777-0011.wav                     | 6.63       | 0.6134     | 0.0925    
8455-210777-0001.wav                     | 18.12      | 1.6908     | 0.0933    
8455-210777-0030.wav                     | 12.85      | 1.1790     | 0.0918    
8455-210777-0034.wav                     | 7.70       | 0.6997     | 0.0909    
8455-210777-0022.wav                     | 16.36      | 1.5265     | 0.0933    
8455-210777-0003.wav                     | 10.72      | 1.0356     | 0.0966    
8455-210777-0036.wav                     | 15.06      | 1.4271     | 0.0947    
8455-210777-0017.wav                     | 5.33       | 0.4940     | 0.0927    
8455-210777-0038.wav                     | 10.03      | 0.9432     | 0.0940    
8455-210777-0042.wav                     | 4.78       | 0.4225     | 0.0884    
8455-210777-0047.wav                     | 2.54       | 0.2120     | 0.0835    
8455-210777-0059.wav                     | 5.54       | 0.5212     | 0.0942    
8455-210777-0018.wav                     | 5.92       | 0.5384     | 0.0909    
8455-210777-0053.wav                     | 6.96       | 0.6418     | 0.0923    
8455-210777-0005.wav                     | 5.68       | 0.5162     | 0.0908    
8455-210777-0068.wav                     | 2.59       | 0.2179     | 0.0841    
8455-210777-0046.wav                     | 9.33       | 0.8427     | 0.0903    
8455-210777-0040.wav                     | 6.20       | 0.5696     | 0.0919    
8455-210777-0016.wav                     | 16.24      | 1.5036     | 0.0926    
8455-210777-0066.wav                     | 2.76       | 0.2400     | 0.0870    
8555-284447-0014.wav                     | 8.47       | 0.8176     | 0.0965    
8555-284447-0018.wav                     | 5.46       | 0.4910     | 0.0899    
8555-284447-0009.wav                     | 3.27       | 0.3132     | 0.0956    
8555-284447-0021.wav                     | 13.18      | 1.2839     | 0.0975    
8555-284447-0006.wav                     | 12.96      | 1.2797     | 0.0988    
8555-284447-0012.wav                     | 2.27       | 0.1894     | 0.0833    
8555-284447-0015.wav                     | 19.76      | 1.9684     | 0.0996    
8555-284447-0001.wav                     | 8.61       | 0.8014     | 0.0931    
8555-284447-0020.wav                     | 4.09       | 0.3667     | 0.0897    
8555-284447-0019.wav                     | 10.28      | 0.9534     | 0.0927    
8555-284447-0007.wav                     | 6.37       | 0.6016     | 0.0945    
8555-284447-0017.wav                     | 11.62      | 1.0015     | 0.0862    
8555-284447-0008.wav                     | 8.39       | 0.6528     | 0.0778    
8555-284447-0005.wav                     | 6.83       | 0.5522     | 0.0809    
8555-284447-0004.wav                     | 5.49       | 0.4273     | 0.0779    
8555-284447-0013.wav                     | 9.04       | 0.7533     | 0.0833    
8555-284447-0016.wav                     | 2.11       | 0.1563     | 0.0741    
8555-284447-0023.wav                     | 7.16       | 0.5760     | 0.0805    
8555-284447-0000.wav                     | 9.61       | 0.7933     | 0.0826    
8555-284447-0003.wav                     | 4.42       | 0.3447     | 0.0781    
8555-284447-0024.wav                     | 4.63       | 0.3660     | 0.0790    
8555-284447-0011.wav                     | 1.96       | 0.1315     | 0.0673    
8555-284447-0002.wav                     | 8.03       | 0.6397     | 0.0797    
8555-284447-0010.wav                     | 12.93      | 1.0709     | 0.0828    
8555-284447-0022.wav                     | 3.56       | 0.2677     | 0.0752    
8555-292519-0002.wav                     | 1.81       | 0.1345     | 0.0743    
8555-292519-0004.wav                     | 3.25       | 0.2383     | 0.0734    
8555-292519-0012.wav                     | 5.17       | 0.4008     | 0.0775    
8555-292519-0010.wav                     | 5.77       | 0.4688     | 0.0812    
8555-292519-0011.wav                     | 3.08       | 0.2374     | 0.0771    
8555-292519-0009.wav                     | 17.96      | 1.4677     | 0.0817    
8555-292519-0006.wav                     | 10.18      | 0.8323     | 0.0818    
8555-292519-0003.wav                     | 14.58      | 1.1752     | 0.0806    
8555-292519-0005.wav                     | 9.57       | 0.7635     | 0.0797    
8555-292519-0001.wav                     | 20.82      | 1.6868     | 0.0810    
8555-292519-0014.wav                     | 2.44       | 0.1797     | 0.0738    
8555-292519-0008.wav                     | 6.03       | 0.4616     | 0.0766    
8555-292519-0013.wav                     | 4.18       | 0.3136     | 0.0749    
8555-292519-0015.wav                     | 2.85       | 0.2090     | 0.0733    
8555-292519-0000.wav                     | 14.90      | 1.2189     | 0.0818    
8555-292519-0007.wav                     | 8.40       | 0.6763     | 0.0805    
8555-284449-0002.wav                     | 11.07      | 0.8973     | 0.0810    
8555-284449-0011.wav                     | 16.52      | 1.3658     | 0.0827    
8555-284449-0001.wav                     | 8.63       | 0.7016     | 0.0813    
8555-284449-0020.wav                     | 5.09       | 0.4074     | 0.0800    
