nohup: ignoring input
----------------------------------------------------------------------
Sherpa-onnx 并行 TTFT 测试
并发数 (Threads): 49
计算公式: TTFT = (Chunks * 0.1s) + Parse_Time
模型加载完成。
----------------------------------------------------------------------
正在扫描文件列表: /opt/Audio_Datasets/LibriSpeech_WAV/test-clean ...
共找到 2620 个音频文件。开始并行处理...
文件名                                      | 分片数    | 计算耗时(s)      | TTFT(s)   
2961-960-0015.wav                        | 14     | 0.2291       | 1.6291    
8455-210777-0004.wav                     | 11     | 0.2728       | 1.3728    
8455-210777-0051.wav                     | 11     | 0.2687       | 1.3687    
8455-210777-0057.wav                     | 11     | 0.2771       | 1.3771    
2961-960-0020.wav                        | 14     | 0.2779       | 1.6779    
8455-210777-0021.wav                     | 8      | 0.2723       | 1.0723    
8455-210777-0070.wav                     | 11     | 0.2827       | 1.3827    
8455-210777-0050.wav                     | 11     | 0.1892       | 1.2892    
8455-210777-0012.wav                     | 11     | 0.2780       | 1.3780    
8455-210777-0032.wav                     | 11     | 0.3962       | 1.4962    
8455-210777-0055.wav                     | 14     | 0.2328       | 1.6328    
8455-210777-0065.wav                     | 11     | 0.1467       | 1.2467    
8455-210777-0037.wav                     | 11     | 0.2900       | 1.3900    
8455-210777-0039.wav                     | 8      | 0.2136       | 1.0136    
8455-210777-0029.wav                     | 11     | 0.2979       | 1.3979    
8455-210777-0048.wav                     | 11     | 0.3052       | 1.4052    
8455-210777-0006.wav                     | 11     | 0.2362       | 1.3362    
8455-210777-0043.wav                     | 11     | 0.2953       | 1.3953    
8455-210777-0049.wav                     | 11     | 0.2128       | 1.3128    
8455-210777-0000.wav                     | 11     | 0.1998       | 1.2998    
8455-210777-0056.wav                     | 14     | 0.2674       | 1.6674    
8455-210777-0041.wav                     | 11     | 0.2665       | 1.3665    
8455-210777-0025.wav                     | 11     | 0.3339       | 1.4339    
8455-210777-0015.wav                     | 14     | 0.2136       | 1.6136    
8455-210777-0062.wav                     | 11     | 0.2177       | 1.3177    
8455-210777-0026.wav                     | 11     | 0.2499       | 1.3499    
8455-210777-0054.wav                     | 11     | 0.2731       | 1.3731    
8455-210777-0052.wav                     | 14     | 0.2792       | 1.6792    
8455-210777-0069.wav                     | 11     | 0.2740       | 1.3740    
8455-210777-0024.wav                     | 11     | 0.3215       | 1.4215    
8455-210777-0061.wav                     | 11     | 0.1319       | 1.2319    
8455-210777-0011.wav                     | 11     | 0.2737       | 1.3737    
8455-210777-0003.wav                     | 11     | 0.1910       | 1.2910    
8455-210777-0042.wav                     | 8      | 0.2940       | 1.0940    
8455-210777-0008.wav                     | 11     | 0.1950       | 1.2950    
8455-210777-0013.wav                     | 11     | 0.2164       | 1.3164    
8455-210777-0034.wav                     | 11     | 0.2313       | 1.3313    
8455-210777-0028.wav                     | 11     | 0.2481       | 1.3481    
8455-210777-0022.wav                     | 11     | 0.1845       | 1.2845    
8455-210777-0031.wav                     | 11     | 0.3126       | 1.4126    
8455-210777-0014.wav                     | 11     | 0.3268       | 1.4268    
8455-210777-0002.wav                     | 11     | 0.3748       | 1.4748    
8455-210777-0058.wav                     | 11     | 0.3494       | 1.4494    
8455-210777-0009.wav                     | 11     | 0.3281       | 1.4281    
8455-210777-0045.wav                     | 14     | 0.2200       | 1.6200    
8455-210777-0036.wav                     | 11     | 0.2805       | 1.3805    
8455-210777-0010.wav                     | 14     | 0.2797       | 1.6797    
8455-210777-0018.wav                     | 11     | 0.2638       | 1.3638    
8555-284447-0018.wav                     | 8      | 0.1992       | 0.9992    
8455-210777-0001.wav                     | 11     | 0.2734       | 1.3734    
8455-210777-0030.wav                     | 11     | 0.2701       | 1.3701    
8455-210777-0059.wav                     | 11     | 0.2408       | 1.3408    
8555-284447-0005.wav                     | 8      | 0.2405       | 1.0405    
8455-210777-0047.wav                     | 11     | 0.2965       | 1.3965    
8555-284447-0015.wav                     | 8      | 0.2071       | 1.0071    
8555-284447-0019.wav                     | 8      | 0.2767       | 1.0767    
8455-210777-0038.wav                     | 14     | 0.2105       | 1.6105    
8455-210777-0005.wav                     | 11     | 0.2379       | 1.3379    
8555-284447-0000.wav                     | 8      | 0.2022       | 1.0022    
8455-210777-0017.wav                     | 11     | 0.3018       | 1.4018    
8555-284447-0020.wav                     | 11     | 0.1655       | 1.2655    
8455-210777-0053.wav                     | 11     | 0.2588       | 1.3588    
8455-210777-0016.wav                     | 11     | 0.3127       | 1.4127    
8455-210777-0046.wav                     | 11     | 0.2505       | 1.3505    
8555-284447-0017.wav                     | 11     | 0.2211       | 1.3211    
8555-284447-0012.wav                     | 11     | 0.3007       | 1.4007    
8555-284447-0002.wav                     | 8      | 0.3115       | 1.1115    
8555-284447-0009.wav                     | 11     | 0.2693       | 1.3693    
8455-210777-0068.wav                     | 14     | 0.2546       | 1.6546    
8555-284447-0021.wav                     | 11     | 0.2531       | 1.3531    
8555-284447-0006.wav                     | 11     | 0.3128       | 1.4128    
8455-210777-0066.wav                     | 11     | 0.3442       | 1.4442    
8555-284447-0013.wav                     | 11     | 0.2136       | 1.3136    
8555-284447-0003.wav                     | 11     | 0.2840       | 1.3840    
8555-284447-0024.wav                     | 11     | 0.2131       | 1.3131    
8555-292519-0007.wav                     | 8      | 0.2751       | 1.0751    
8555-292519-0014.wav                     | 11     | 0.1755       | 1.2755    
8555-284449-0011.wav                     | 8      | 0.2353       | 1.0353    
8555-284447-0023.wav                     | 11     | 0.2417       | 1.3417    
8555-284447-0014.wav                     | 11     | 0.4102       | 1.5102    
8555-292519-0004.wav                     | 11     | 0.2837       | 1.3837    
8555-284447-0010.wav                     | 11     | 0.3383       | 1.4383    
8555-284447-0001.wav                     | 11     | 0.3047       | 1.4047    
8555-292519-0015.wav                     | 8      | 0.3043       | 1.1043    
8455-210777-0040.wav                     | 14     | 0.1808       | 1.5808    
8555-284447-0004.wav                     | 11     | 0.3883       | 1.4883    
8555-284447-0016.wav                     | 14     | 0.1612       | 1.5612    
8555-292519-0011.wav                     | 11     | 0.1915       | 1.2915    
8555-292519-0001.wav                     | 11     | 0.2593       | 1.3593    
8555-284447-0022.wav                     | 11     | 0.3201       | 1.4201    
8555-284447-0008.wav                     | 14     | 0.3337       | 1.7337    
8555-284449-0009.wav                     | 8      | 0.2256       | 1.0256    
8555-284447-0011.wav                     | 11     | 0.2573       | 1.3573    
8555-284449-0005.wav                     | 8      | 0.1940       | 0.9940    
8555-292519-0008.wav                     | 11     | 0.2714       | 1.3714    
8555-284449-0010.wav                     | 8      | 0.2218       | 1.0218    
8555-292519-0005.wav                     | 11     | 0.3245       | 1.4245    
8555-284447-0007.wav                     | 14     | 0.2989       | 1.6989    
8555-284449-0000.wav                     | 8      | 0.2903       | 1.0903    
8555-284449-0001.wav                     | 11     | 0.2480       | 1.3480    
8555-292519-0012.wav                     | 14     | 0.2334       | 1.6334    
8555-284449-0004.wav                     | 11     | 0.2795       | 1.3795    
8555-284449-0020.wav                     | 11     | 0.3019       | 1.4019    
3575-170457-0040.wav                     | 11     | 0.0780       | 1.1780    
8555-292519-0002.wav                     | 14     | 0.3987       | 1.7987    
8555-284449-0002.wav                     | 11     | 0.4142       | 1.5142    
8555-284449-0014.wav                     | 11     | 0.3218       | 1.4218    
3575-170457-0034.wav                     | 8      | 0.2946       | 1.0946    
8555-292519-0006.wav                     | 14     | 0.3182       | 1.7182    
8555-284449-0016.wav                     | 11     | 0.4098       | 1.5098    
8555-292519-0013.wav                     | 14     | 0.2780       | 1.6780    
8555-292519-0010.wav                     | 17     | 0.1903       | 1.8903    
8555-292519-0003.wav                     | 14     | 0.4340       | 1.8340    
8555-284449-0006.wav                     | 11     | 0.2691       | 1.3691    
8555-284449-0017.wav                     | 11     | 0.3854       | 1.4854    
8555-284449-0012.wav                     | 14     | 0.1751       | 1.5751    
3575-170457-0003.wav                     | 8      | 0.2039       | 1.0039    
8555-284449-0003.wav                     | 11     | 0.3982       | 1.4982    
8555-284449-0018.wav                     | 11     | 0.3541       | 1.4541    
8555-284449-0007.wav                     | 11     | 0.2456       | 1.3456    
8555-284449-0008.wav                     | 11     | 0.3875       | 1.4875    
8555-292519-0000.wav                     | 14     | 0.3035       | 1.7035    
8555-284449-0013.wav                     | 11     | 0.3926       | 1.4926    
3575-170457-0049.wav                     | 11     | 0.2127       | 1.3127    
3575-170457-0027.wav                     | 11     | 0.2030       | 1.3030    
3575-170457-0036.wav                     | 11     | 0.2670       | 1.3670    
3575-170457-0017.wav                     | 11     | 0.2695       | 1.3695    
3575-170457-0020.wav                     | 8      | 0.2851       | 1.0851    
3575-170457-0051.wav                     | 8      | 0.2838       | 1.0838    
3575-170457-0004.wav                     | 11     | 0.3345       | 1.4345    
3575-170457-0050.wav                     | 11     | 0.2202       | 1.3202    
3575-170457-0010.wav                     | 8      | 0.2325       | 1.0325    
8555-284449-0019.wav                     | 11     | 0.3148       | 1.4148    
8555-284449-0015.wav                     | 14     | 0.3406       | 1.7406    
8555-292519-0009.wav                     | 17     | 0.3542       | 2.0542    
3575-170457-0025.wav                     | 11     | 0.1077       | 1.2077    
3575-170457-0048.wav                     | 11     | 0.2746       | 1.3746    
3575-170457-0038.wav                     | 11     | 0.2946       | 1.3946    
3575-170457-0055.wav                     | 11     | 0.3180       | 1.4180    
3575-170457-0052.wav                     | 11     | 0.2782       | 1.3782    
3575-170457-0056.wav                     | 8      | 0.2685       | 1.0685    
3575-170457-0028.wav                     | 11     | 0.3321       | 1.4321    
3575-170457-0047.wav                     | 11     | 0.2973       | 1.3973    
3575-170457-0007.wav                     | 8      | 0.2842       | 1.0842    
3575-170457-0044.wav                     | 11     | 0.3559       | 1.4559    
